Dataset,DNN,CMR,FT(%)
Caltech256,Caltech256_DenseNet121_6838,06452,55.386350817822894
Caltech256,Caltech256_DenseNet121_6838,06453,56.17597292724196
Caltech256,Caltech256_DenseNet121_6838,06512,43.03440496333897
Caltech256,Caltech256_DenseNet121_6838,06513,44.67005076142132
Caltech256,Caltech256_DenseNet121_6838,06514,58.31923293852228
Caltech256,Caltech256_DenseNet121_6838,06521,42.865200225606316
Caltech256,Caltech256_DenseNet121_6838,06523,40.15792442188381
Caltech256,Caltech256_DenseNet121_6838,06524,53.75070501974055
Caltech256,Caltech256_DenseNet121_6838,06531,44.55724760293288
Caltech256,Caltech256_DenseNet121_6838,06532,39.98871968415116
Caltech256,Caltech256_DenseNet121_6838,06534,52.96108291032149
Caltech256,Caltech256_DenseNet121_6838,06541,58.37563451776649
Caltech256,Caltech256_DenseNet121_6838,06542,53.186689227298366
Caltech256,Caltech256_DenseNet121_6838,06543,52.79187817258884
Caltech256,Caltech256_DenseNet121_6838,10234,56.683587140439926
Caltech256,Caltech256_DenseNet121_6838,10235,45.741680767061474
Caltech256,Caltech256_DenseNet121_6838,10236,37.7326565143824
Caltech256,Caltech256_DenseNet121_6838,10243,56.627185561195716
Caltech256,Caltech256_DenseNet121_6838,10245,62.21094190637337
Caltech256,Caltech256_DenseNet121_6838,10246,53.35589396503102
Caltech256,Caltech256_DenseNet121_6838,10253,45.7980823463057
Caltech256,Caltech256_DenseNet121_6838,10254,59.729272419627755
Caltech256,Caltech256_DenseNet121_6838,10256,42.92160180485053
Caltech256,Caltech256_DenseNet121_6838,10263,38.0146644106035
Caltech256,Caltech256_DenseNet121_6838,10264,53.35589396503102
Caltech256,Caltech256_DenseNet121_6838,10265,43.203609701071635
Caltech256,Caltech256_DenseNet121_6838,10324,56.796390298928365
Caltech256,Caltech256_DenseNet121_6838,10325,46.192893401015226
Caltech256,Caltech256_DenseNet121_6838,10326,37.56345177664975
Caltech256,Caltech256_DenseNet121_6838,10342,56.23237450648618
Caltech256,Caltech256_DenseNet121_6838,10345,61.75972927241963
Caltech256,Caltech256_DenseNet121_6838,10346,53.63790186125211
Caltech256,Caltech256_DenseNet121_6838,10352,45.23406655386351
Caltech256,Caltech256_DenseNet121_6838,10354,60.29328821206994
Caltech256,Caltech256_DenseNet121_6838,10356,44.27523970671179
Caltech256,Caltech256_DenseNet121_6838,10362,37.56345177664975
Caltech256,Caltech256_DenseNet121_6838,10364,53.63790186125211
Caltech256,Caltech256_DenseNet121_6838,10365,44.55724760293288
Caltech256,Caltech256_DenseNet121_6838,10423,56.683587140439926
Caltech256,Caltech256_DenseNet121_6838,10425,61.53412295544275
Caltech256,Caltech256_DenseNet121_6838,10426,53.63790186125211
Caltech256,Caltech256_DenseNet121_6838,10432,56.852791878172596
Caltech256,Caltech256_DenseNet121_6838,10435,61.47772137619854
Caltech256,Caltech256_DenseNet121_6838,10436,54.032712915961646
Caltech256,Caltech256_DenseNet121_6838,10452,61.42131979695431
Caltech256,Caltech256_DenseNet121_6838,10453,61.872532430908066
Caltech256,Caltech256_DenseNet121_6838,10456,58.93965031020869
Caltech256,Caltech256_DenseNet121_6838,10462,53.63790186125211
Caltech256,Caltech256_DenseNet121_6838,10463,54.258319232938526
Caltech256,Caltech256_DenseNet121_6838,10465,60.01128031584885
Caltech256,Caltech256_DenseNet121_6838,10523,45.23406655386351
Caltech256,Caltech256_DenseNet121_6838,10524,59.84207557811618
Caltech256,Caltech256_DenseNet121_6838,10526,42.8087986463621
Caltech256,Caltech256_DenseNet121_6838,10532,45.5160744500846
Caltech256,Caltech256_DenseNet121_6838,10534,60.349689791314155
Caltech256,Caltech256_DenseNet121_6838,10536,44.21883812746757
Caltech256,Caltech256_DenseNet121_6838,10542,59.616469261139315
Caltech256,Caltech256_DenseNet121_6838,10543,59.84207557811618
Caltech256,Caltech256_DenseNet121_6838,10546,57.360406091370564
Caltech256,Caltech256_DenseNet121_6838,10562,42.8087986463621
Caltech256,Caltech256_DenseNet121_6838,10563,44.21883812746757
Caltech256,Caltech256_DenseNet121_6838,10564,57.360406091370564
Caltech256,Caltech256_DenseNet121_6838,10623,38.07106598984771
Caltech256,Caltech256_DenseNet121_6838,10624,53.35589396503102
Caltech256,Caltech256_DenseNet121_6838,10625,43.090806542583195
Caltech256,Caltech256_DenseNet121_6838,10632,37.7326565143824
Caltech256,Caltech256_DenseNet121_6838,10634,53.52509870276367
Caltech256,Caltech256_DenseNet121_6838,10635,44.78285391990976
Caltech256,Caltech256_DenseNet121_6838,10642,53.63790186125211
Caltech256,Caltech256_DenseNet121_6838,10643,54.145516074450086
Caltech256,Caltech256_DenseNet121_6838,10645,60.40609137055838
Caltech256,Caltech256_DenseNet121_6838,10652,43.03440496333897
Caltech256,Caltech256_DenseNet121_6838,10653,44.67005076142132
Caltech256,Caltech256_DenseNet121_6838,10654,58.31923293852228
Caltech256,Caltech256_DenseNet121_6838,12034,56.5707839819515
Caltech256,Caltech256_DenseNet121_6838,12035,46.305696559503666
Caltech256,Caltech256_DenseNet121_6838,12036,38.0146644106035
Caltech256,Caltech256_DenseNet121_6838,12043,56.683587140439926
Caltech256,Caltech256_DenseNet121_6838,12045,62.605752961082906
Caltech256,Caltech256_DenseNet121_6838,12046,53.63790186125211
Caltech256,Caltech256_DenseNet121_6838,12053,46.36209813874789
Caltech256,Caltech256_DenseNet121_6838,12054,60.236886632825716
Caltech256,Caltech256_DenseNet121_6838,12056,43.090806542583195
Caltech256,Caltech256_DenseNet121_6838,12063,37.90186125211506
Caltech256,Caltech256_DenseNet121_6838,12064,53.63790186125211
Caltech256,Caltech256_DenseNet121_6838,12065,43.936830231246475
Caltech256,Caltech256_DenseNet121_6838,12304,56.0067681895093
Caltech256,Caltech256_DenseNet121_6838,12305,45.967287084038354
Caltech256,Caltech256_DenseNet121_6838,12306,37.84545967287084
Caltech256,Caltech256_DenseNet121_6838,12340,56.852791878172596
Caltech256,Caltech256_DenseNet121_6838,12345,56.96559503666103
Caltech256,Caltech256_DenseNet121_6838,12346,46.4184997179921
Caltech256,Caltech256_DenseNet121_6838,12350,47.3209249858996
Caltech256,Caltech256_DenseNet121_6838,12354,56.40157924421884
Caltech256,Caltech256_DenseNet121_6838,12356,38.52227862380146
Caltech256,Caltech256_DenseNet121_6838,12360,37.619853355893966
Caltech256,Caltech256_DenseNet121_6838,12364,46.4184997179921
Caltech256,Caltech256_DenseNet121_6838,12365,37.39424703891709
Caltech256,Caltech256_DenseNet121_6838,12403,56.852791878172596
Caltech256,Caltech256_DenseNet121_6838,12405,63.7901861252115
Caltech256,Caltech256_DenseNet121_6838,12406,53.52509870276367
Caltech256,Caltech256_DenseNet121_6838,12430,56.739988719684156
Caltech256,Caltech256_DenseNet121_6838,12435,57.30400451212634
Caltech256,Caltech256_DenseNet121_6838,12436,46.92611393119007
Caltech256,Caltech256_DenseNet121_6838,12450,63.39537507050197
Caltech256,Caltech256_DenseNet121_6838,12453,57.47320924985899
Caltech256,Caltech256_DenseNet121_6838,12456,54.653130287648054
Caltech256,Caltech256_DenseNet121_6838,12460,53.46869712351946
Caltech256,Caltech256_DenseNet121_6838,12463,46.86971235194585
Caltech256,Caltech256_DenseNet121_6838,12465,54.82233502538071
Caltech256,Caltech256_DenseNet121_6838,12503,47.377326565143825
Caltech256,Caltech256_DenseNet121_6838,12504,59.78567399887197
Caltech256,Caltech256_DenseNet121_6838,12506,43.260011280315844
Caltech256,Caltech256_DenseNet121_6838,12530,47.09531866892273
Caltech256,Caltech256_DenseNet121_6838,12534,56.96559503666103
Caltech256,Caltech256_DenseNet121_6838,12536,38.465877044557246
Caltech256,Caltech256_DenseNet121_6838,12540,61.13931190073322
Caltech256,Caltech256_DenseNet121_6838,12543,56.96559503666103
Caltech256,Caltech256_DenseNet121_6838,12546,54.427523970671174
Caltech256,Caltech256_DenseNet121_6838,12560,42.92160180485053
Caltech256,Caltech256_DenseNet121_6838,12563,38.691483361534125
Caltech256,Caltech256_DenseNet121_6838,12564,54.427523970671174
Caltech256,Caltech256_DenseNet121_6838,12603,37.619853355893966
Caltech256,Caltech256_DenseNet121_6838,12604,52.90468133107728
Caltech256,Caltech256_DenseNet121_6838,12605,43.48561759729272
Caltech256,Caltech256_DenseNet121_6838,12630,37.507050197405526
Caltech256,Caltech256_DenseNet121_6838,12634,46.58770445572476
Caltech256,Caltech256_DenseNet121_6838,12635,36.99943598420756
Caltech256,Caltech256_DenseNet121_6838,12640,53.46869712351946
Caltech256,Caltech256_DenseNet121_6838,12643,46.813310772701634
Caltech256,Caltech256_DenseNet121_6838,12645,54.93513818386915
Caltech256,Caltech256_DenseNet121_6838,12650,43.59842075578116
Caltech256,Caltech256_DenseNet121_6838,12653,37.055837563451774
Caltech256,Caltech256_DenseNet121_6838,12654,54.201917653694295
Caltech256,Caltech256_DenseNet121_6838,13024,56.11957134799774
Caltech256,Caltech256_DenseNet121_6838,13025,45.68527918781726
Caltech256,Caltech256_DenseNet121_6838,13026,37.90186125211506
Caltech256,Caltech256_DenseNet121_6838,13042,56.34517766497462
Caltech256,Caltech256_DenseNet121_6838,13045,61.872532430908066
Caltech256,Caltech256_DenseNet121_6838,13046,53.35589396503102
Caltech256,Caltech256_DenseNet121_6838,13052,45.17766497461929
Caltech256,Caltech256_DenseNet121_6838,13054,59.95487873660462
Caltech256,Caltech256_DenseNet121_6838,13056,44.44444444444444
Caltech256,Caltech256_DenseNet121_6838,13062,37.90186125211506
Caltech256,Caltech256_DenseNet121_6838,13064,53.35589396503102
Caltech256,Caltech256_DenseNet121_6838,13065,44.44444444444444
Caltech256,Caltech256_DenseNet121_6838,13204,56.23237450648618
Caltech256,Caltech256_DenseNet121_6838,13205,46.58770445572476
Caltech256,Caltech256_DenseNet121_6838,13206,38.127467569091934
Caltech256,Caltech256_DenseNet121_6838,13240,56.852791878172596
Caltech256,Caltech256_DenseNet121_6838,13245,57.134799774393684
Caltech256,Caltech256_DenseNet121_6838,13246,46.813310772701634
Caltech256,Caltech256_DenseNet121_6838,13250,47.09531866892273
Caltech256,Caltech256_DenseNet121_6838,13254,56.51438240270728
Caltech256,Caltech256_DenseNet121_6838,13256,38.860688099266774
Caltech256,Caltech256_DenseNet121_6838,13260,38.0146644106035
Caltech256,Caltech256_DenseNet121_6838,13264,46.813310772701634
Caltech256,Caltech256_DenseNet121_6838,13265,36.99943598420756
Caltech256,Caltech256_DenseNet121_6838,13402,56.852791878172596
Caltech256,Caltech256_DenseNet121_6838,13405,62.831359278059786
Caltech256,Caltech256_DenseNet121_6838,13406,54.145516074450086
Caltech256,Caltech256_DenseNet121_6838,13420,56.909193457416805
Caltech256,Caltech256_DenseNet121_6838,13425,57.47320924985899
Caltech256,Caltech256_DenseNet121_6838,13426,46.64410603496898
Caltech256,Caltech256_DenseNet121_6838,13450,63.056965595036665
Caltech256,Caltech256_DenseNet121_6838,13452,57.134799774393684
Caltech256,Caltech256_DenseNet121_6838,13456,56.17597292724196
Caltech256,Caltech256_DenseNet121_6838,13460,53.299492385786806
Caltech256,Caltech256_DenseNet121_6838,13462,46.64410603496898
Caltech256,Caltech256_DenseNet121_6838,13465,55.27354765933447
Caltech256,Caltech256_DenseNet121_6838,13502,46.53130287648054
Caltech256,Caltech256_DenseNet121_6838,13504,60.349689791314155
Caltech256,Caltech256_DenseNet121_6838,13506,44.10603496897913
Caltech256,Caltech256_DenseNet121_6838,13520,46.58770445572476
Caltech256,Caltech256_DenseNet121_6838,13524,56.5707839819515
Caltech256,Caltech256_DenseNet121_6838,13526,38.24027072758037
Caltech256,Caltech256_DenseNet121_6838,13540,61.81613085166384
Caltech256,Caltech256_DenseNet121_6838,13542,56.23237450648618
Caltech256,Caltech256_DenseNet121_6838,13546,54.540327129159614
Caltech256,Caltech256_DenseNet121_6838,13560,44.50084602368866
Caltech256,Caltech256_DenseNet121_6838,13562,38.24027072758037
Caltech256,Caltech256_DenseNet121_6838,13564,54.540327129159614
Caltech256,Caltech256_DenseNet121_6838,13602,37.168640721940214
Caltech256,Caltech256_DenseNet121_6838,13604,53.41229554427523
Caltech256,Caltech256_DenseNet121_6838,13605,44.95205865764241
Caltech256,Caltech256_DenseNet121_6838,13620,38.0146644106035
Caltech256,Caltech256_DenseNet121_6838,13624,46.813310772701634
Caltech256,Caltech256_DenseNet121_6838,13625,37.168640721940214
Caltech256,Caltech256_DenseNet121_6838,13640,53.299492385786806
Caltech256,Caltech256_DenseNet121_6838,13642,46.64410603496898
Caltech256,Caltech256_DenseNet121_6838,13645,55.44275239706712
Caltech256,Caltech256_DenseNet121_6838,13650,44.6136491821771
Caltech256,Caltech256_DenseNet121_6838,13652,36.88663282571912
Caltech256,Caltech256_DenseNet121_6838,13654,54.59672870840383
Caltech256,Caltech256_DenseNet121_6838,14023,57.41680767061478
Caltech256,Caltech256_DenseNet121_6838,14025,62.831359278059786
Caltech256,Caltech256_DenseNet121_6838,14026,53.24309080654258
Caltech256,Caltech256_DenseNet121_6838,14032,57.47320924985899
Caltech256,Caltech256_DenseNet121_6838,14035,62.66215454032713
Caltech256,Caltech256_DenseNet121_6838,14036,54.258319232938526
Caltech256,Caltech256_DenseNet121_6838,14052,62.77495769881557
Caltech256,Caltech256_DenseNet121_6838,14053,62.718556119571346
Caltech256,Caltech256_DenseNet121_6838,14056,61.02650874224478
Caltech256,Caltech256_DenseNet121_6838,14062,53.24309080654258
Caltech256,Caltech256_DenseNet121_6838,14063,54.032712915961646
Caltech256,Caltech256_DenseNet121_6838,14065,61.42131979695431
Caltech256,Caltech256_DenseNet121_6838,14203,57.30400451212634
Caltech256,Caltech256_DenseNet121_6838,14205,63.169768753525105
Caltech256,Caltech256_DenseNet121_6838,14206,53.80710659898477
Caltech256,Caltech256_DenseNet121_6838,14230,57.41680767061478
Caltech256,Caltech256_DenseNet121_6838,14235,57.30400451212634
Caltech256,Caltech256_DenseNet121_6838,14236,46.75690919345742
Caltech256,Caltech256_DenseNet121_6838,14250,62.831359278059786
Caltech256,Caltech256_DenseNet121_6838,14253,57.30400451212634
Caltech256,Caltech256_DenseNet121_6838,14256,55.04794134235759
Caltech256,Caltech256_DenseNet121_6838,14260,52.96108291032149
Caltech256,Caltech256_DenseNet121_6838,14263,46.58770445572476
Caltech256,Caltech256_DenseNet121_6838,14265,54.653130287648054
Caltech256,Caltech256_DenseNet121_6838,14302,57.41680767061478
Caltech256,Caltech256_DenseNet121_6838,14305,63.056965595036665
Caltech256,Caltech256_DenseNet121_6838,14306,54.201917653694295
Caltech256,Caltech256_DenseNet121_6838,14320,57.52961082910322
Caltech256,Caltech256_DenseNet121_6838,14325,57.41680767061478
Caltech256,Caltech256_DenseNet121_6838,14326,46.92611393119007
Caltech256,Caltech256_DenseNet121_6838,14350,63.113367174280874
Caltech256,Caltech256_DenseNet121_6838,14352,57.247602932882124
Caltech256,Caltech256_DenseNet121_6838,14356,56.11957134799774
Caltech256,Caltech256_DenseNet121_6838,14360,53.35589396503102
Caltech256,Caltech256_DenseNet121_6838,14362,46.92611393119007
Caltech256,Caltech256_DenseNet121_6838,14365,55.32994923857868
Caltech256,Caltech256_DenseNet121_6838,14502,61.985335589396506
Caltech256,Caltech256_DenseNet121_6838,14503,63.338973491257754
Caltech256,Caltech256_DenseNet121_6838,14506,61.81613085166384
Caltech256,Caltech256_DenseNet121_6838,14520,62.77495769881557
Caltech256,Caltech256_DenseNet121_6838,14523,57.247602932882124
Caltech256,Caltech256_DenseNet121_6838,14526,54.99153976311336
Caltech256,Caltech256_DenseNet121_6838,14530,63.056965595036665
Caltech256,Caltech256_DenseNet121_6838,14532,57.1912013536379
Caltech256,Caltech256_DenseNet121_6838,14536,55.668358714044
Caltech256,Caltech256_DenseNet121_6838,14560,61.75972927241963
Caltech256,Caltech256_DenseNet121_6838,14562,54.99153976311336
Caltech256,Caltech256_DenseNet121_6838,14563,55.72476029328821
Caltech256,Caltech256_DenseNet121_6838,14602,52.79187817258884
Caltech256,Caltech256_DenseNet121_6838,14603,53.186689227298366
Caltech256,Caltech256_DenseNet121_6838,14605,61.47772137619854
Caltech256,Caltech256_DenseNet121_6838,14620,52.96108291032149
Caltech256,Caltech256_DenseNet121_6838,14623,46.53130287648054
Caltech256,Caltech256_DenseNet121_6838,14625,54.653130287648054
Caltech256,Caltech256_DenseNet121_6838,14630,53.52509870276367
Caltech256,Caltech256_DenseNet121_6838,14632,46.75690919345742
Caltech256,Caltech256_DenseNet121_6838,14635,55.16074450084603
Caltech256,Caltech256_DenseNet121_6838,14650,61.92893401015228
Caltech256,Caltech256_DenseNet121_6838,14652,54.59672870840383
Caltech256,Caltech256_DenseNet121_6838,14653,55.61195713479977
Caltech256,Caltech256_DenseNet121_6838,15023,46.305696559503666
Caltech256,Caltech256_DenseNet121_6838,15024,59.67287084038353
Caltech256,Caltech256_DenseNet121_6838,15026,42.41398759165257
Caltech256,Caltech256_DenseNet121_6838,15032,46.192893401015226
Caltech256,Caltech256_DenseNet121_6838,15034,60.51889452904682
Caltech256,Caltech256_DenseNet121_6838,15036,44.50084602368866
Caltech256,Caltech256_DenseNet121_6838,15042,59.390862944162436
Caltech256,Caltech256_DenseNet121_6838,15043,60.575296108291035
Caltech256,Caltech256_DenseNet121_6838,15046,58.544839255499156
Caltech256,Caltech256_DenseNet121_6838,15062,42.41398759165257
Caltech256,Caltech256_DenseNet121_6838,15063,44.38804286520023
Caltech256,Caltech256_DenseNet121_6838,15064,58.544839255499156
Caltech256,Caltech256_DenseNet121_6838,15203,46.86971235194585
Caltech256,Caltech256_DenseNet121_6838,15204,59.56006768189509
Caltech256,Caltech256_DenseNet121_6838,15206,42.978003384094755
Caltech256,Caltech256_DenseNet121_6838,15230,46.58770445572476
Caltech256,Caltech256_DenseNet121_6838,15234,56.683587140439926
Caltech256,Caltech256_DenseNet121_6838,15236,37.90186125211506
Caltech256,Caltech256_DenseNet121_6838,15240,61.02650874224478
Caltech256,Caltech256_DenseNet121_6838,15243,56.96559503666103
Caltech256,Caltech256_DenseNet121_6838,15246,54.032712915961646
Caltech256,Caltech256_DenseNet121_6838,15260,42.24478285391991
Caltech256,Caltech256_DenseNet121_6838,15263,38.18386914833615
Caltech256,Caltech256_DenseNet121_6838,15264,54.032712915961646
Caltech256,Caltech256_DenseNet121_6838,15302,46.24929498025945
Caltech256,Caltech256_DenseNet121_6838,15304,60.688099266779474
Caltech256,Caltech256_DenseNet121_6838,15306,44.16243654822335
Caltech256,Caltech256_DenseNet121_6838,15320,46.7005076142132
Caltech256,Caltech256_DenseNet121_6838,15324,56.852791878172596
Caltech256,Caltech256_DenseNet121_6838,15326,38.40947546531303
Caltech256,Caltech256_DenseNet121_6838,15340,62.54935138183869
Caltech256,Caltech256_DenseNet121_6838,15342,56.852791878172596
Caltech256,Caltech256_DenseNet121_6838,15346,54.427523970671174
Caltech256,Caltech256_DenseNet121_6838,15360,44.6136491821771
Caltech256,Caltech256_DenseNet121_6838,15362,38.40947546531303
Caltech256,Caltech256_DenseNet121_6838,15364,54.427523970671174
Caltech256,Caltech256_DenseNet121_6838,15402,60.51889452904682
Caltech256,Caltech256_DenseNet121_6838,15403,62.15454032712916
Caltech256,Caltech256_DenseNet121_6838,15406,60.688099266779474
Caltech256,Caltech256_DenseNet121_6838,15420,60.51889452904682
Caltech256,Caltech256_DenseNet121_6838,15423,57.07839819514946
Caltech256,Caltech256_DenseNet121_6838,15426,53.86350817822899
Caltech256,Caltech256_DenseNet121_6838,15430,62.32374506486181
Caltech256,Caltech256_DenseNet121_6838,15432,56.796390298928365
Caltech256,Caltech256_DenseNet121_6838,15436,54.540327129159614
Caltech256,Caltech256_DenseNet121_6838,15460,59.729272419627755
Caltech256,Caltech256_DenseNet121_6838,15462,53.86350817822899
Caltech256,Caltech256_DenseNet121_6838,15463,54.483925549915405
Caltech256,Caltech256_DenseNet121_6838,15602,42.30118443316413
Caltech256,Caltech256_DenseNet121_6838,15603,44.95205865764241
Caltech256,Caltech256_DenseNet121_6838,15604,59.390862944162436
Caltech256,Caltech256_DenseNet121_6838,15620,42.24478285391991
Caltech256,Caltech256_DenseNet121_6838,15623,38.18386914833615
Caltech256,Caltech256_DenseNet121_6838,15624,54.032712915961646
Caltech256,Caltech256_DenseNet121_6838,15630,44.6136491821771
Caltech256,Caltech256_DenseNet121_6838,15632,37.84545967287084
Caltech256,Caltech256_DenseNet121_6838,15634,54.540327129159614
Caltech256,Caltech256_DenseNet121_6838,15640,59.729272419627755
Caltech256,Caltech256_DenseNet121_6838,15642,53.86350817822899
Caltech256,Caltech256_DenseNet121_6838,15643,54.427523970671174
Caltech256,Caltech256_DenseNet121_6838,16023,37.619853355893966
Caltech256,Caltech256_DenseNet121_6838,16024,52.96108291032149
Caltech256,Caltech256_DenseNet121_6838,16025,42.865200225606316
Caltech256,Caltech256_DenseNet121_6838,16032,37.56345177664975
Caltech256,Caltech256_DenseNet121_6838,16034,53.46869712351946
Caltech256,Caltech256_DenseNet121_6838,16035,45.06486181613085
Caltech256,Caltech256_DenseNet121_6838,16042,52.79187817258884
Caltech256,Caltech256_DenseNet121_6838,16043,53.63790186125211
Caltech256,Caltech256_DenseNet121_6838,16045,59.95487873660462
Caltech256,Caltech256_DenseNet121_6838,16052,42.69599548787366
Caltech256,Caltech256_DenseNet121_6838,16053,45.17766497461929
Caltech256,Caltech256_DenseNet121_6838,16054,57.868020304568525
Caltech256,Caltech256_DenseNet121_6838,16203,37.619853355893966
Caltech256,Caltech256_DenseNet121_6838,16204,52.90468133107728
Caltech256,Caltech256_DenseNet121_6838,16205,43.54201917653695
Caltech256,Caltech256_DenseNet121_6838,16230,37.45064861816131
Caltech256,Caltech256_DenseNet121_6838,16234,46.58770445572476
Caltech256,Caltech256_DenseNet121_6838,16235,37.112239142696
Caltech256,Caltech256_DenseNet121_6838,16240,53.46869712351946
Caltech256,Caltech256_DenseNet121_6838,16243,46.813310772701634
Caltech256,Caltech256_DenseNet121_6838,16245,54.99153976311336
Caltech256,Caltech256_DenseNet121_6838,16250,43.54201917653695
Caltech256,Caltech256_DenseNet121_6838,16253,37.168640721940214
Caltech256,Caltech256_DenseNet121_6838,16254,54.258319232938526
Caltech256,Caltech256_DenseNet121_6838,16302,37.28144388042865
Caltech256,Caltech256_DenseNet121_6838,16304,53.35589396503102
Caltech256,Caltech256_DenseNet121_6838,16305,45.06486181613085
Caltech256,Caltech256_DenseNet121_6838,16320,37.619853355893966
Caltech256,Caltech256_DenseNet121_6838,16324,46.58770445572476
Caltech256,Caltech256_DenseNet121_6838,16325,37.055837563451774
Caltech256,Caltech256_DenseNet121_6838,16340,53.52509870276367
Caltech256,Caltech256_DenseNet121_6838,16342,46.92611393119007
Caltech256,Caltech256_DenseNet121_6838,16345,55.386350817822894
Caltech256,Caltech256_DenseNet121_6838,16350,44.67005076142132
Caltech256,Caltech256_DenseNet121_6838,16352,36.8302312464749
Caltech256,Caltech256_DenseNet121_6838,16354,54.258319232938526
Caltech256,Caltech256_DenseNet121_6838,16402,52.79187817258884
Caltech256,Caltech256_DenseNet121_6838,16403,53.13028764805414
Caltech256,Caltech256_DenseNet121_6838,16405,61.30851663846588
Caltech256,Caltech256_DenseNet121_6838,16420,52.96108291032149
Caltech256,Caltech256_DenseNet121_6838,16423,46.64410603496898
Caltech256,Caltech256_DenseNet121_6838,16425,54.76593344613649
Caltech256,Caltech256_DenseNet121_6838,16430,53.46869712351946
Caltech256,Caltech256_DenseNet121_6838,16432,46.64410603496898
Caltech256,Caltech256_DenseNet121_6838,16435,55.32994923857868
Caltech256,Caltech256_DenseNet121_6838,16450,62.098138747884946
Caltech256,Caltech256_DenseNet121_6838,16452,54.76593344613649
Caltech256,Caltech256_DenseNet121_6838,16453,55.89396503102086
Caltech256,Caltech256_DenseNet121_6838,16502,42.8087986463621
Caltech256,Caltech256_DenseNet121_6838,16503,44.78285391990976
Caltech256,Caltech256_DenseNet121_6838,16504,59.390862944162436
Caltech256,Caltech256_DenseNet121_6838,16520,43.260011280315844
Caltech256,Caltech256_DenseNet121_6838,16523,36.99943598420756
Caltech256,Caltech256_DenseNet121_6838,16524,53.97631133671743
Caltech256,Caltech256_DenseNet121_6838,16530,45.17766497461929
Caltech256,Caltech256_DenseNet121_6838,16532,36.773829667230686
Caltech256,Caltech256_DenseNet121_6838,16534,54.70953186689227
Caltech256,Caltech256_DenseNet121_6838,16540,60.12408347433728
Caltech256,Caltech256_DenseNet121_6838,16542,54.145516074450086
Caltech256,Caltech256_DenseNet121_6838,16543,54.483925549915405
Caltech256,Caltech256_DenseNet121_6838,20134,56.739988719684156
Caltech256,Caltech256_DenseNet121_6838,20135,46.7005076142132
Caltech256,Caltech256_DenseNet121_6838,20136,38.24027072758037
Caltech256,Caltech256_DenseNet121_6838,20143,56.627185561195716
Caltech256,Caltech256_DenseNet121_6838,20145,62.43654822335025
Caltech256,Caltech256_DenseNet121_6838,20146,53.86350817822899
Caltech256,Caltech256_DenseNet121_6838,20153,46.64410603496898
Caltech256,Caltech256_DenseNet121_6838,20154,60.1804850535815
Caltech256,Caltech256_DenseNet121_6838,20156,43.31641285956007
Caltech256,Caltech256_DenseNet121_6838,20163,38.40947546531303
Caltech256,Caltech256_DenseNet121_6838,20164,53.86350817822899
Caltech256,Caltech256_DenseNet121_6838,20165,43.76762549351382
Caltech256,Caltech256_DenseNet121_6838,20314,56.5707839819515
Caltech256,Caltech256_DenseNet121_6838,20315,46.47490129723632
Caltech256,Caltech256_DenseNet121_6838,20316,38.127467569091934
Caltech256,Caltech256_DenseNet121_6838,20341,56.40157924421884
Caltech256,Caltech256_DenseNet121_6838,20345,58.15002820078963
Caltech256,Caltech256_DenseNet121_6838,20346,49.06937394247039
Caltech256,Caltech256_DenseNet121_6838,20351,46.47490129723632
Caltech256,Caltech256_DenseNet121_6838,20354,56.627185561195716
Caltech256,Caltech256_DenseNet121_6838,20356,41.060349689791316
Caltech256,Caltech256_DenseNet121_6838,20361,38.127467569091934
Caltech256,Caltech256_DenseNet121_6838,20364,49.06937394247039
Caltech256,Caltech256_DenseNet121_6838,20365,41.342357586012405
Caltech256,Caltech256_DenseNet121_6838,20413,56.51438240270728
Caltech256,Caltech256_DenseNet121_6838,20415,62.15454032712916
Caltech256,Caltech256_DenseNet121_6838,20416,53.69430344049634
Caltech256,Caltech256_DenseNet121_6838,20431,56.17597292724196
Caltech256,Caltech256_DenseNet121_6838,20435,58.093626621545404
Caltech256,Caltech256_DenseNet121_6838,20436,49.294980259447264
Caltech256,Caltech256_DenseNet121_6838,20451,62.15454032712916
Caltech256,Caltech256_DenseNet121_6838,20453,58.26283135927805
Caltech256,Caltech256_DenseNet121_6838,20456,56.0067681895093
Caltech256,Caltech256_DenseNet121_6838,20461,53.69430344049634
Caltech256,Caltech256_DenseNet121_6838,20463,49.23857868020304
Caltech256,Caltech256_DenseNet121_6838,20465,56.0067681895093
Caltech256,Caltech256_DenseNet121_6838,20513,46.64410603496898
Caltech256,Caltech256_DenseNet121_6838,20514,60.1804850535815
Caltech256,Caltech256_DenseNet121_6838,20516,43.31641285956007
Caltech256,Caltech256_DenseNet121_6838,20531,46.192893401015226
Caltech256,Caltech256_DenseNet121_6838,20534,56.739988719684156
Caltech256,Caltech256_DenseNet121_6838,20536,40.77834179357022
Caltech256,Caltech256_DenseNet121_6838,20541,60.236886632825716
Caltech256,Caltech256_DenseNet121_6838,20543,56.739988719684156
Caltech256,Caltech256_DenseNet121_6838,20546,53.0174844895657
Caltech256,Caltech256_DenseNet121_6838,20561,43.31641285956007
Caltech256,Caltech256_DenseNet121_6838,20563,40.55273547659334
Caltech256,Caltech256_DenseNet121_6838,20564,53.0174844895657
Caltech256,Caltech256_DenseNet121_6838,20613,38.40947546531303
